PWSID,PWSName,Size,FacilityID,FacilityName,FacilityWaterType,SamplePointID,SamplePointName,SamplePointType,AssociatedFacilityID,AssociatedSamplePointID,CollectionDate,SampleID,Contaminant,MRL,Units,MethodID,AnalyticalResultsSign,AnalyticalResultValue,SampleEventCode,MonitoringRequirement,Region,State,UCMR1SampleType,detected,ZIPCode,is_target_zip,is_target_system,is_key_contaminant,result_ng_L,mrl_ng_L
CA0110008,CITY OF PLEASANTON,L,91804,Well 5,GW,0110008004A,Well 5 Treated Water,EP,,,2024-08-20,AHH3474-01,9Cl-PF3ONS,0.002,ug/L,EPA 533,<,,SE1,AM,9,CA,,False,94566,True,True,False,,2.0
CA0110008,CITY OF PLEASANTON,L,91804,Well 5,GW,0110008004A,Well 5 Treated Water,EP,,,2024-08-20,AHH3474-01,9Cl-PF3ONS,0.002,ug/L,EPA 533,<,,SE1,AM,9,CA,,False,94588,True,True,False,,2.0
CA0110008,CITY OF PLEASANTON,L,91804,Well 5,GW,0110008004A,Well 5 Treated Water,EP,,,2024-08-20,AHH3474-01,ADONA,0.003,ug/L,EPA 533,<,,SE1,AM,9,CA,,False,94566,True,True,False,,3.0
CA0110008,CITY OF PLEASANTON,L,91804,Well 5,GW,0110008004A,Well 5 Treated Water,EP,,,2024-08-20,AHH3474-01,ADONA,0.003,ug/L,EPA 533,<,,SE1,AM,9,CA,,False,94588,True,True,False,,3.0
CA0110008,CITY OF PLEASANTON,L,91804,Well 5,GW,0110008004A,Well 5 Treated Water,EP,,,2024-08-20,AHH3474-01,HFPO-DA,0.005,ug/L,EPA 533,<,,SE1,AM,9,CA,,False,94566,True,True,False,,5.0
CA0110008,CITY OF PLEASANTON,L,91804,Well 5,GW,0110008004A,Well 5 Treated Water,EP,,,2024-08-20,AHH3474-01,HFPO-DA,0.005,ug/L,EPA 533,<,,SE1,AM,9,CA,,False,94588,True,True,False,,5.0
CA0110008,CITY OF PLEASANTON,L,91804,Well 5,GW,0110008004A,Well 5 Treated Water,EP,,,2024-08-20,AHH3474-01,NEtFOSAA,0.005,ug/L,EPA 537.1,<,,SE1,AM,9,CA,,False,94566,True,True,False,,5.0
CA0110008,CITY OF PLEASANTON,L,91804,Well 5,GW,0110008004A,Well 5 Treated Water,EP,,,2024-08-20,AHH3474-01,NEtFOSAA,0.005,ug/L,EPA 537.1,<,,SE1,AM,9,CA,,False,94588,True,True,False,,5.0
CA0110008,CITY OF PLEASANTON,L,91804,Well 5,GW,0110008004A,Well 5 Treated Water,EP,,,2024-08-20,AHH3474-01,NFDHA,0.02,ug/L,EPA 533,<,,SE1,AM,9,CA,,False,94566,True,True,False,,20.0
CA0110008,CITY OF PLEASANTON,L,91804,Well 5,GW,0110008004A,Well 5 Treated Water,EP,,,2024-08-20,AHH3474-01,NFDHA,0.02,ug/L,EPA 533,<,,SE1,AM,9,CA,,False,94588,True,True,False,,20.0
CA0110008,CITY OF PLEASANTON,L,91804,Well 5,GW,0110008004A,Well 5 Treated Water,EP,,,2024-08-20,AHH3474-01,NMeFOSAA,0.006,ug/L,EPA 537.1,<,,SE1,AM,9,CA,,False,94566,True,True,False,,6.0
CA0110008,CITY OF PLEASANTON,L,91804,Well 5,GW,0110008004A,Well 5 Treated Water,EP,,,2024-08-20,AHH3474-01,NMeFOSAA,0.006,ug/L,EPA 537.1,<,,SE1,AM,9,CA,,False,94588,True,True,False,,6.0
CA0110008,CITY OF PLEASANTON,L,91804,Well 5,GW,0110008004A,Well 5 Treated Water,EP,,,2024-08-20,AHH3474-01,PFBA,0.005,ug/L,EPA 533,<,,SE1,AM,9,CA,,False,94566,True,True,True,,5.0
CA0110008,CITY OF PLEASANTON,L,91804,Well 5,GW,0110008004A,Well 5 Treated Water,EP,,,2024-08-20,AHH3474-01,PFBA,0.005,ug/L,EPA 533,<,,SE1,AM,9,CA,,False,94588,True,True,True,,5.0
CA0110008,CITY OF PLEASANTON,L,91804,Well 5,GW,0110008004A,Well 5 Treated Water,EP,,,2024-08-20,AHH3474-01,PFBS,0.003,ug/L,EPA 533,=,0.0039,SE1,AM,9,CA,,True,94566,True,True,True,3.9,3.0
CA0110008,CITY OF PLEASANTON,L,91804,Well 5,GW,0110008004A,Well 5 Treated Water,EP,,,2024-08-20,AHH3474-01,PFBS,0.003,ug/L,EPA 533,=,0.0039,SE1,AM,9,CA,,True,94588,True,True,True,3.9,3.0
CA0110008,CITY OF PLEASANTON,L,91804,Well 5,GW,0110008004A,Well 5 Treated Water,EP,,,2024-08-20,AHH3474-01,PFDA,0.003,ug/L,EPA 533,<,,SE1,AM,9,CA,,False,94566,True,True,False,,3.0
CA0110008,CITY OF PLEASANTON,L,91804,Well 5,GW,0110008004A,Well 5 Treated Water,EP,,,2024-08-20,AHH3474-01,PFDA,0.003,ug/L,EPA 533,<,,SE1,AM,9,CA,,False,94588,True,True,False,,3.0
CA0110008,CITY OF PLEASANTON,L,91804,Well 5,GW,0110008004A,Well 5 Treated Water,EP,,,2024-08-20,AHH3474-01,PFDoA,0.003,ug/L,EPA 533,<,,SE1,AM,9,CA,,False,94566,True,True,False,,3.0
CA0110008,CITY OF PLEASANTON,L,91804,Well 5,GW,0110008004A,Well 5 Treated Water,EP,,,2024-08-20,AHH3474-01,PFDoA,0.003,ug/L,EPA 533,<,,SE1,AM,9,CA,,False,94588,True,True,False,,3.0
CA0110008,CITY OF PLEASANTON,L,91804,Well 5,GW,0110008004A,Well 5 Treated Water,EP,,,2024-08-20,AHH3474-01,PFEESA,0.003,ug/L,EPA 533,<,,SE1,AM,9,CA,,False,94566,True,True,False,,3.0
CA0110008,CITY OF PLEASANTON,L,91804,Well 5,GW,0110008004A,Well 5 Treated Water,EP,,,2024-08-20,AHH3474-01,PFEESA,0.003,ug/L,EPA 533,<,,SE1,AM,9,CA,,False,94588,True,True,False,,3.0
CA0110008,CITY OF PLEASANTON,L,91804,Well 5,GW,0110008004A,Well 5 Treated Water,EP,,,2024-08-20,AHH3474-01,PFHpA,0.003,ug/L,EPA 533,<,,SE1,AM,9,CA,,False,94566,True,True,False,,3.0
CA0110008,CITY OF PLEASANTON,L,91804,Well 5,GW,0110008004A,Well 5 Treated Water,EP,,,2024-08-20,AHH3474-01,PFHpA,0.003,ug/L,EPA 533,<,,SE1,AM,9,CA,,False,94588,True,True,False,,3.0
CA0110008,CITY OF PLEASANTON,L,91804,Well 5,GW,0110008004A,Well 5 Treated Water,EP,,,2024-08-20,AHH3474-01,PFHpS,0.003,ug/L,EPA 533,<,,SE1,AM,9,CA,,False,94566,True,True,False,,3.0
CA0110008,CITY OF PLEASANTON,L,91804,Well 5,GW,0110008004A,Well 5 Treated Water,EP,,,2024-08-20,AHH3474-01,PFHpS,0.003,ug/L,EPA 533,<,,SE1,AM,9,CA,,False,94588,True,True,False,,3.0
CA0110008,CITY OF PLEASANTON,L,91804,Well 5,GW,0110008004A,Well 5 Treated Water,EP,,,2024-08-20,AHH3474-01,PFHxA,0.003,ug/L,EPA 533,=,0.003,SE1,AM,9,CA,,True,94566,True,True,False,3.0,3.0
CA0110008,CITY OF PLEASANTON,L,91804,Well 5,GW,0110008004A,Well 5 Treated Water,EP,,,2024-08-20,AHH3474-01,PFHxA,0.003,ug/L,EPA 533,=,0.003,SE1,AM,9,CA,,True,94588,True,True,False,3.0,3.0
CA0110008,CITY OF PLEASANTON,L,91804,Well 5,GW,0110008004A,Well 5 Treated Water,EP,,,2024-08-20,AHH3474-01,PFHxS,0.003,ug/L,EPA 533,=,0.0087,SE1,AM,9,CA,,True,94566,True,True,True,8.7,3.0
CA0110008,CITY OF PLEASANTON,L,91804,Well 5,GW,0110008004A,Well 5 Treated Water,EP,,,2024-08-20,AHH3474-01,PFHxS,0.003,ug/L,EPA 533,=,0.0087,SE1,AM,9,CA,,True,94588,True,True,True,8.7,3.0
CA0110008,CITY OF PLEASANTON,L,91804,Well 5,GW,0110008004A,Well 5 Treated Water,EP,,,2024-08-20,AHH3474-01,PFMBA,0.003,ug/L,EPA 533,<,,SE1,AM,9,CA,,False,94566,True,True,False,,3.0
CA0110008,CITY OF PLEASANTON,L,91804,Well 5,GW,0110008004A,Well 5 Treated Water,EP,,,2024-08-20,AHH3474-01,PFMBA,0.003,ug/L,EPA 533,<,,SE1,AM,9,CA,,False,94588,True,True,False,,3.0
CA0110008,CITY OF PLEASANTON,L,91804,Well 5,GW,0110008004A,Well 5 Treated Water,EP,,,2024-08-20,AHH3474-01,PFMPA,0.004,ug/L,EPA 533,<,,SE1,AM,9,CA,,False,94566,True,True,False,,4.0
CA0110008,CITY OF PLEASANTON,L,91804,Well 5,GW,0110008004A,Well 5 Treated Water,EP,,,2024-08-20,AHH3474-01,PFMPA,0.004,ug/L,EPA 533,<,,SE1,AM,9,CA,,False,94588,True,True,False,,4.0
CA0110008,CITY OF PLEASANTON,L,91804,Well 5,GW,0110008004A,Well 5 Treated Water,EP,,,2024-08-20,AHH3474-01,PFNA,0.004,ug/L,EPA 533,<,,SE1,AM,9,CA,,False,94566,True,True,False,,4.0
CA0110008,CITY OF PLEASANTON,L,91804,Well 5,GW,0110008004A,Well 5 Treated Water,EP,,,2024-08-20,AHH3474-01,PFNA,0.004,ug/L,EPA 533,<,,SE1,AM,9,CA,,False,94588,True,True,False,,4.0
CA0110008,CITY OF PLEASANTON,L,91804,Well 5,GW,0110008004A,Well 5 Treated Water,EP,,,2024-08-20,AHH3474-01,PFOA,0.004,ug/L,EPA 533,=,0.0048,SE1,AM,9,CA,,True,94566,True,True,True,4.8,4.0
CA0110008,CITY OF PLEASANTON,L,91804,Well 5,GW,0110008004A,Well 5 Treated Water,EP,,,2024-08-20,AHH3474-01,PFOA,0.004,ug/L,EPA 533,=,0.0048,SE1,AM,9,CA,,True,94588,True,True,True,4.8,4.0
CA0110008,CITY OF PLEASANTON,L,91804,Well 5,GW,0110008004A,Well 5 Treated Water,EP,,,2024-08-20,AHH3474-01,PFOS,0.004,ug/L,EPA 533,=,0.013,SE1,AM,9,CA,,True,94566,True,True,True,13.0,4.0
CA0110008,CITY OF PLEASANTON,L,91804,Well 5,GW,0110008004A,Well 5 Treated Water,EP,,,2024-08-20,AHH3474-01,PFOS,0.004,ug/L,EPA 533,=,0.013,SE1,AM,9,CA,,True,94588,True,True,True,13.0,4.0
CA0110008,CITY OF PLEASANTON,L,91804,Well 5,GW,0110008004A,Well 5 Treated Water,EP,,,2024-08-20,AHH3474-01,PFPeA,0.003,ug/L,EPA 533,<,,SE1,AM,9,CA,,False,94566,True,True,True,,3.0
CA0110008,CITY OF PLEASANTON,L,91804,Well 5,GW,0110008004A,Well 5 Treated Water,EP,,,2024-08-20,AHH3474-01,PFPeA,0.003,ug/L,EPA 533,<,,SE1,AM,9,CA,,False,94588,True,True,True,,3.0
CA0110008,CITY OF PLEASANTON,L,91804,Well 5,GW,0110008004A,Well 5 Treated Water,EP,,,2024-08-20,AHH3474-01,PFPeS,0.004,ug/L,EPA 533,<,,SE1,AM,9,CA,,False,94566,True,True,False,,4.0
CA0110008,CITY OF PLEASANTON,L,91804,Well 5,GW,0110008004A,Well 5 Treated Water,EP,,,2024-08-20,AHH3474-01,PFPeS,0.004,ug/L,EPA 533,<,,SE1,AM,9,CA,,False,94588,True,True,False,,4.0
CA0110008,CITY OF PLEASANTON,L,91804,Well 5,GW,0110008004A,Well 5 Treated Water,EP,,,2024-08-20,AHH3474-01,PFTA,0.008,ug/L,EPA 537.1,<,,SE1,AM,9,CA,,False,94566,True,True,False,,8.0
CA0110008,CITY OF PLEASANTON,L,91804,Well 5,GW,0110008004A,Well 5 Treated Water,EP,,,2024-08-20,AHH3474-01,PFTA,0.008,ug/L,EPA 537.1,<,,SE1,AM,9,CA,,False,94588,True,True,False,,8.0
CA0110008,CITY OF PLEASANTON,L,91804,Well 5,GW,0110008004A,Well 5 Treated Water,EP,,,2024-08-20,AHH3474-01,PFTrDA,0.007,ug/L,EPA 537.1,<,,SE1,AM,9,CA,,False,94566,True,True,False,,7.0
CA0110008,CITY OF PLEASANTON,L,91804,Well 5,GW,0110008004A,Well 5 Treated Water,EP,,,2024-08-20,AHH3474-01,PFTrDA,0.007,ug/L,EPA 537.1,<,,SE1,AM,9,CA,,False,94588,True,True,False,,7.0
CA0110008,CITY OF PLEASANTON,L,91804,Well 5,GW,0110008004A,Well 5 Treated Water,EP,,,2024-08-20,AHH3474-01,PFUnA,0.002,ug/L,EPA 533,<,,SE1,AM,9,CA,,False,94566,True,True,False,,2.0
CA0110008,CITY OF PLEASANTON,L,91804,Well 5,GW,0110008004A,Well 5 Treated Water,EP,,,2024-08-20,AHH3474-01,PFUnA,0.002,ug/L,EPA 533,<,,SE1,AM,9,CA,,False,94588,True,True,False,,2.0
CA0110008,CITY OF PLEASANTON,L,91804,Well 5,GW,0110008004A,Well 5 Treated Water,EP,,,2024-08-20,AHH3474-01,lithium,9.0,ug/L,EPA 200.7,<,,SE1,AM,9,CA,,False,94566,True,True,False,,9000.0
CA0110008,CITY OF PLEASANTON,L,91804,Well 5,GW,0110008004A,Well 5 Treated Water,EP,,,2024-08-20,AHH3474-01,lithium,9.0,ug/L,EPA 200.7,<,,SE1,AM,9,CA,,False,94588,True,True,False,,9000.0
CA0110008,CITY OF PLEASANTON,L,91804,Well 5,GW,0110008004A,Well 5 Treated Water,EP,,,2025-02-05,AIB1023-01,11Cl-PF3OUdS,0.005,ug/L,EPA 533,<,,SE2,AM,9,CA,,False,94566,True,True,False,,5.0
CA0110008,CITY OF PLEASANTON,L,91804,Well 5,GW,0110008004A,Well 5 Treated Water,EP,,,2025-02-05,AIB1023-01,11Cl-PF3OUdS,0.005,ug/L,EPA 533,<,,SE2,AM,9,CA,,False,94588,True,True,False,,5.0
CA0110008,CITY OF PLEASANTON,L,91804,Well 5,GW,0110008004A,Well 5 Treated Water,EP,,,2025-02-05,AIB1023-01,4:2 FTS,0.003,ug/L,EPA 533,<,,SE2,AM,9,CA,,False,94566,True,True,False,,3.0
CA0110008,CITY OF PLEASANTON,L,91804,Well 5,GW,0110008004A,Well 5 Treated Water,EP,,,2025-02-05,AIB1023-01,4:2 FTS,0.003,ug/L,EPA 533,<,,SE2,AM,9,CA,,False,94588,True,True,False,,3.0
CA0110008,CITY OF PLEASANTON,L,91804,Well 5,GW,0110008004A,Well 5 Treated Water,EP,,,2025-02-05,AIB1023-01,6:2 FTS,0.005,ug/L,EPA 533,<,,SE2,AM,9,CA,,False,94566,True,True,False,,5.0
CA0110008,CITY OF PLEASANTON,L,91804,Well 5,GW,0110008004A,Well 5 Treated Water,EP,,,2025-02-05,AIB1023-01,6:2 FTS,0.005,ug/L,EPA 533,<,,SE2,AM,9,CA,,False,94588,True,True,False,,5.0
CA0110008,CITY OF PLEASANTON,L,91804,Well 5,GW,0110008004A,Well 5 Treated Water,EP,,,2025-02-05,AIB1023-01,8:2 FTS,0.005,ug/L,EPA 533,<,,SE2,AM,9,CA,,False,94566,True,True,False,,5.0
CA0110008,CITY OF PLEASANTON,L,91804,Well 5,GW,0110008004A,Well 5 Treated Water,EP,,,2025-02-05,AIB1023-01,8:2 FTS,0.005,ug/L,EPA 533,<,,SE2,AM,9,CA,,False,94588,True,True,False,,5.0
CA0110008,CITY OF PLEASANTON,L,91804,Well 5,GW,0110008004A,Well 5 Treated Water,EP,,,2025-02-05,AIB1023-01,9Cl-PF3ONS,0.002,ug/L,EPA 533,<,,SE2,AM,9,CA,,False,94566,True,True,False,,2.0
CA0110008,CITY OF PLEASANTON,L,91804,Well 5,GW,0110008004A,Well 5 Treated Water,EP,,,2025-02-05,AIB1023-01,9Cl-PF3ONS,0.002,ug/L,EPA 533,<,,SE2,AM,9,CA,,False,94588,True,True,False,,2.0
CA0110008,CITY OF PLEASANTON,L,91804,Well 5,GW,0110008004A,Well 5 Treated Water,EP,,,2025-02-05,AIB1023-01,ADONA,0.003,ug/L,EPA 533,<,,SE2,AM,9,CA,,False,94566,True,True,False,,3.0
CA0110008,CITY OF PLEASANTON,L,91804,Well 5,GW,0110008004A,Well 5 Treated Water,EP,,,2025-02-05,AIB1023-01,ADONA,0.003,ug/L,EPA 533,<,,SE2,AM,9,CA,,False,94588,True,True,False,,3.0
CA0110008,CITY OF PLEASANTON,L,91804,Well 5,GW,0110008004A,Well 5 Treated Water,EP,,,2025-02-05,AIB1023-01,HFPO-DA,0.005,ug/L,EPA 533,<,,SE2,AM,9,CA,,False,94566,True,True,False,,5.0
CA0110008,CITY OF PLEASANTON,L,91804,Well 5,GW,0110008004A,Well 5 Treated Water,EP,,,2025-02-05,AIB1023-01,HFPO-DA,0.005,ug/L,EPA 533,<,,SE2,AM,9,CA,,False,94588,True,True,False,,5.0
CA0110008,CITY OF PLEASANTON,L,91804,Well 5,GW,0110008004A,Well 5 Treated Water,EP,,,2025-02-05,AIB1023-01,NEtFOSAA,0.005,ug/L,EPA 537.1,<,,SE2,AM,9,CA,,False,94566,True,True,False,,5.0
CA0110008,CITY OF PLEASANTON,L,91804,Well 5,GW,0110008004A,Well 5 Treated Water,EP,,,2025-02-05,AIB1023-01,NEtFOSAA,0.005,ug/L,EPA 537.1,<,,SE2,AM,9,CA,,False,94588,True,True,False,,5.0
CA0110008,CITY OF PLEASANTON,L,91804,Well 5,GW,0110008004A,Well 5 Treated Water,EP,,,2025-02-05,AIB1023-01,NFDHA,0.02,ug/L,EPA 533,<,,SE2,AM,9,CA,,False,94566,True,True,False,,20.0
CA0110008,CITY OF PLEASANTON,L,91804,Well 5,GW,0110008004A,Well 5 Treated Water,EP,,,2025-02-05,AIB1023-01,NFDHA,0.02,ug/L,EPA 533,<,,SE2,AM,9,CA,,False,94588,True,True,False,,20.0
CA0110008,CITY OF PLEASANTON,L,91804,Well 5,GW,0110008004A,Well 5 Treated Water,EP,,,2025-02-05,AIB1023-01,NMeFOSAA,0.006,ug/L,EPA 537.1,<,,SE2,AM,9,CA,,False,94566,True,True,False,,6.0
CA0110008,CITY OF PLEASANTON,L,91804,Well 5,GW,0110008004A,Well 5 Treated Water,EP,,,2025-02-05,AIB1023-01,NMeFOSAA,0.006,ug/L,EPA 537.1,<,,SE2,AM,9,CA,,False,94588,True,True,False,,6.0
CA0110008,CITY OF PLEASANTON,L,91804,Well 5,GW,0110008004A,Well 5 Treated Water,EP,,,2025-02-05,AIB1023-01,PFBA,0.005,ug/L,EPA 533,=,0.0053,SE2,AM,9,CA,,True,94566,True,True,True,5.3,5.0
CA0110008,CITY OF PLEASANTON,L,91804,Well 5,GW,0110008004A,Well 5 Treated Water,EP,,,2025-02-05,AIB1023-01,PFBA,0.005,ug/L,EPA 533,=,0.0053,SE2,AM,9,CA,,True,94588,True,True,True,5.3,5.0
CA0110008,CITY OF PLEASANTON,L,91804,Well 5,GW,0110008004A,Well 5 Treated Water,EP,,,2025-02-05,AIB1023-01,PFBS,0.003,ug/L,EPA 533,=,0.0058,SE2,AM,9,CA,,True,94566,True,True,True,5.8,3.0
CA0110008,CITY OF PLEASANTON,L,91804,Well 5,GW,0110008004A,Well 5 Treated Water,EP,,,2025-02-05,AIB1023-01,PFBS,0.003,ug/L,EPA 533,=,0.0058,SE2,AM,9,CA,,True,94588,True,True,True,5.8,3.0
CA0110008,CITY OF PLEASANTON,L,91804,Well 5,GW,0110008004A,Well 5 Treated Water,EP,,,2025-02-05,AIB1023-01,PFDA,0.003,ug/L,EPA 533,<,,SE2,AM,9,CA,,False,94566,True,True,False,,3.0
CA0110008,CITY OF PLEASANTON,L,91804,Well 5,GW,0110008004A,Well 5 Treated Water,EP,,,2025-02-05,AIB1023-01,PFDA,0.003,ug/L,EPA 533,<,,SE2,AM,9,CA,,False,94588,True,True,False,,3.0
CA0110008,CITY OF PLEASANTON,L,91804,Well 5,GW,0110008004A,Well 5 Treated Water,EP,,,2025-02-05,AIB1023-01,PFDoA,0.003,ug/L,EPA 533,<,,SE2,AM,9,CA,,False,94566,True,True,False,,3.0
CA0110008,CITY OF PLEASANTON,L,91804,Well 5,GW,0110008004A,Well 5 Treated Water,EP,,,2025-02-05,AIB1023-01,PFDoA,0.003,ug/L,EPA 533,<,,SE2,AM,9,CA,,False,94588,True,True,False,,3.0
CA0110008,CITY OF PLEASANTON,L,91804,Well 5,GW,0110008004A,Well 5 Treated Water,EP,,,2025-02-05,AIB1023-01,PFEESA,0.003,ug/L,EPA 533,<,,SE2,AM,9,CA,,False,94566,True,True,False,,3.0
CA0110008,CITY OF PLEASANTON,L,91804,Well 5,GW,0110008004A,Well 5 Treated Water,EP,,,2025-02-05,AIB1023-01,PFEESA,0.003,ug/L,EPA 533,<,,SE2,AM,9,CA,,False,94588,True,True,False,,3.0
CA0110008,CITY OF PLEASANTON,L,91804,Well 5,GW,0110008004A,Well 5 Treated Water,EP,,,2025-02-05,AIB1023-01,PFHpA,0.003,ug/L,EPA 533,<,,SE2,AM,9,CA,,False,94566,True,True,False,,3.0
CA0110008,CITY OF PLEASANTON,L,91804,Well 5,GW,0110008004A,Well 5 Treated Water,EP,,,2025-02-05,AIB1023-01,PFHpA,0.003,ug/L,EPA 533,<,,SE2,AM,9,CA,,False,94588,True,True,False,,3.0
CA0110008,CITY OF PLEASANTON,L,91804,Well 5,GW,0110008004A,Well 5 Treated Water,EP,,,2025-02-05,AIB1023-01,PFHpS,0.003,ug/L,EPA 533,<,,SE2,AM,9,CA,,False,94566,True,True,False,,3.0
CA0110008,CITY OF PLEASANTON,L,91804,Well 5,GW,0110008004A,Well 5 Treated Water,EP,,,2025-02-05,AIB1023-01,PFHpS,0.003,ug/L,EPA 533,<,,SE2,AM,9,CA,,False,94588,True,True,False,,3.0
CA0110008,CITY OF PLEASANTON,L,91804,Well 5,GW,0110008004A,Well 5 Treated Water,EP,,,2025-02-05,AIB1023-01,PFHxA,0.003,ug/L,EPA 533,=,0.0041,SE2,AM,9,CA,,True,94566,True,True,False,4.1000000000000005,3.0
CA0110008,CITY OF PLEASANTON,L,91804,Well 5,GW,0110008004A,Well 5 Treated Water,EP,,,2025-02-05,AIB1023-01,PFHxA,0.003,ug/L,EPA 533,=,0.0041,SE2,AM,9,CA,,True,94588,True,True,False,4.1000000000000005,3.0
CA0110008,CITY OF PLEASANTON,L,91804,Well 5,GW,0110008004A,Well 5 Treated Water,EP,,,2025-02-05,AIB1023-01,PFHxS,0.003,ug/L,EPA 533,=,0.0068,SE2,AM,9,CA,,True,94566,True,True,True,6.8,3.0
CA0110008,CITY OF PLEASANTON,L,91804,Well 5,GW,0110008004A,Well 5 Treated Water,EP,,,2025-02-05,AIB1023-01,PFHxS,0.003,ug/L,EPA 533,=,0.0068,SE2,AM,9,CA,,True,94588,True,True,True,6.8,3.0
CA0110008,CITY OF PLEASANTON,L,91804,Well 5,GW,0110008004A,Well 5 Treated Water,EP,,,2025-02-05,AIB1023-01,PFMBA,0.003,ug/L,EPA 533,<,,SE2,AM,9,CA,,False,94566,True,True,False,,3.0
CA0110008,CITY OF PLEASANTON,L,91804,Well 5,GW,0110008004A,Well 5 Treated Water,EP,,,2025-02-05,AIB1023-01,PFMBA,0.003,ug/L,EPA 533,<,,SE2,AM,9,CA,,False,94588,True,True,False,,3.0
CA0110008,CITY OF PLEASANTON,L,91804,Well 5,GW,0110008004A,Well 5 Treated Water,EP,,,2025-02-05,AIB1023-01,PFMPA,0.004,ug/L,EPA 533,<,,SE2,AM,9,CA,,False,94566,True,True,False,,4.0
CA0110008,CITY OF PLEASANTON,L,91804,Well 5,GW,0110008004A,Well 5 Treated Water,EP,,,2025-02-05,AIB1023-01,PFMPA,0.004,ug/L,EPA 533,<,,SE2,AM,9,CA,,False,94588,True,True,False,,4.0
CA0110008,CITY OF PLEASANTON,L,91804,Well 5,GW,0110008004A,Well 5 Treated Water,EP,,,2025-02-05,AIB1023-01,PFNA,0.004,ug/L,EPA 533,<,,SE2,AM,9,CA,,False,94566,True,True,False,,4.0
CA0110008,CITY OF PLEASANTON,L,91804,Well 5,GW,0110008004A,Well 5 Treated Water,EP,,,2025-02-05,AIB1023-01,PFNA,0.004,ug/L,EPA 533,<,,SE2,AM,9,CA,,False,94588,True,True,False,,4.0
CA0110008,CITY OF PLEASANTON,L,91804,Well 5,GW,0110008004A,Well 5 Treated Water,EP,,,2025-02-05,AIB1023-01,PFOA,0.004,ug/L,EPA 533,=,0.0051,SE2,AM,9,CA,,True,94566,True,True,True,5.1000000000000005,4.0
CA0110008,CITY OF PLEASANTON,L,91804,Well 5,GW,0110008004A,Well 5 Treated Water,EP,,,2025-02-05,AIB1023-01,PFOA,0.004,ug/L,EPA 533,=,0.0051,SE2,AM,9,CA,,True,94588,True,True,True,5.1000000000000005,4.0
CA0110008,CITY OF PLEASANTON,L,91804,Well 5,GW,0110008004A,Well 5 Treated Water,EP,,,2025-02-05,AIB1023-01,PFOS,0.004,ug/L,EPA 533,=,0.015,SE2,AM,9,CA,,True,94566,True,True,True,15.0,4.0
CA0110008,CITY OF PLEASANTON,L,91804,Well 5,GW,0110008004A,Well 5 Treated Water,EP,,,2025-02-05,AIB1023-01,PFOS,0.004,ug/L,EPA 533,=,0.015,SE2,AM,9,CA,,True,94588,True,True,True,15.0,4.0
CA0110008,CITY OF PLEASANTON,L,91804,Well 5,GW,0110008004A,Well 5 Treated Water,EP,,,2025-02-05,AIB1023-01,PFPeA,0.003,ug/L,EPA 533,=,0.0041,SE2,AM,9,CA,,True,94566,True,True,True,4.1000000000000005,3.0
CA0110008,CITY OF PLEASANTON,L,91804,Well 5,GW,0110008004A,Well 5 Treated Water,EP,,,2025-02-05,AIB1023-01,PFPeA,0.003,ug/L,EPA 533,=,0.0041,SE2,AM,9,CA,,True,94588,True,True,True,4.1000000000000005,3.0
CA0110008,CITY OF PLEASANTON,L,91804,Well 5,GW,0110008004A,Well 5 Treated Water,EP,,,2025-02-05,AIB1023-01,PFPeS,0.004,ug/L,EPA 533,<,,SE2,AM,9,CA,,False,94566,True,True,False,,4.0
CA0110008,CITY OF PLEASANTON,L,91804,Well 5,GW,0110008004A,Well 5 Treated Water,EP,,,2025-02-05,AIB1023-01,PFPeS,0.004,ug/L,EPA 533,<,,SE2,AM,9,CA,,False,94588,True,True,False,,4.0
CA0110008,CITY OF PLEASANTON,L,91804,Well 5,GW,0110008004A,Well 5 Treated Water,EP,,,2025-02-05,AIB1023-01,PFTA,0.008,ug/L,EPA 537.1,<,,SE2,AM,9,CA,,False,94566,True,True,False,,8.0
CA0110008,CITY OF PLEASANTON,L,91804,Well 5,GW,0110008004A,Well 5 Treated Water,EP,,,2025-02-05,AIB1023-01,PFTA,0.008,ug/L,EPA 537.1,<,,SE2,AM,9,CA,,False,94588,True,True,False,,8.0
CA0110008,CITY OF PLEASANTON,L,91804,Well 5,GW,0110008004A,Well 5 Treated Water,EP,,,2025-02-05,AIB1023-01,PFTrDA,0.007,ug/L,EPA 537.1,<,,SE2,AM,9,CA,,False,94566,True,True,False,,7.0
CA0110008,CITY OF PLEASANTON,L,91804,Well 5,GW,0110008004A,Well 5 Treated Water,EP,,,2025-02-05,AIB1023-01,PFTrDA,0.007,ug/L,EPA 537.1,<,,SE2,AM,9,CA,,False,94588,True,True,False,,7.0
CA0110008,CITY OF PLEASANTON,L,91804,Well 5,GW,0110008004A,Well 5 Treated Water,EP,,,2025-02-05,AIB1023-01,PFUnA,0.002,ug/L,EPA 533,<,,SE2,AM,9,CA,,False,94566,True,True,False,,2.0
CA0110008,CITY OF PLEASANTON,L,91804,Well 5,GW,0110008004A,Well 5 Treated Water,EP,,,2025-02-05,AIB1023-01,PFUnA,0.002,ug/L,EPA 533,<,,SE2,AM,9,CA,,False,94588,True,True,False,,2.0
